,item,condition,attraction,violation,model,model_type,model_arch,surp,target_attn,dist_attn,attn_entropy
483,16,a,none,grammatical,gpt2_2_9,gpt2,gpt2,12.90818452835083,0.03189935,0.59405714,1.6506152
484,16,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,11.848737001419067,0.14523661,0.14298081,1.2747649
485,16,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,11.848737001419067,0.039197993,0.23489614,1.8655001
486,16,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,11.848737001419067,0.10286048,0.07797079,1.4171746
487,16,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,11.848737001419067,0.034637716,0.55866843,1.7040648
488,16,c,none,semantic,gpt2_4_3,gpt2,gpt2,9.249660849571228,0.03548559,0.17710459,1.3870591
489,16,c,none,semantic,gpt2_3_6,gpt2,gpt2,9.249660849571228,0.031724125,0.2680272,1.8405385
490,16,c,none,semantic,gpt2_6_0,gpt2,gpt2,9.249660849571228,0.047724094,0.1985568,1.2421256
491,16,c,none,semantic,gpt2_2_9,gpt2,gpt2,9.249660849571228,0.015224715,0.5843624,1.5148867
492,16,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,10.421108722686768,0.05925109,0.010251049,1.1671568
493,16,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,10.421108722686768,0.03215764,0.047075562,1.6583042
494,16,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,10.421108722686768,0.052407768,0.004608031,0.6952865
495,16,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,10.421108722686768,0.016682256,0.21595944,1.5520632
496,16,e,none,double,gpt2_4_3,gpt2,gpt2,11.125179767608643,0.03548559,0.17710459,1.3870591
497,16,e,none,double,gpt2_3_6,gpt2,gpt2,11.125179767608643,0.031724125,0.2680272,1.8405385
498,16,e,none,double,gpt2_6_0,gpt2,gpt2,11.125179767608643,0.047724094,0.1985568,1.2421256
499,16,e,none,double,gpt2_2_9,gpt2,gpt2,11.125179767608643,0.015224715,0.5843624,1.5148867
500,16,h,grammatical,double,gpt2_4_3,gpt2,gpt2,11.04421091079712,0.057138454,0.026651878,1.2542895
501,16,h,grammatical,double,gpt2_3_6,gpt2,gpt2,11.04421091079712,0.032283887,0.23904908,1.8213065
502,16,h,grammatical,double,gpt2_6_0,gpt2,gpt2,11.04421091079712,0.07024811,0.03733683,0.8993968
503,16,h,grammatical,double,gpt2_2_9,gpt2,gpt2,11.04421091079712,0.014470845,0.59616745,1.5076169
504,16,g,semantic,double,gpt2_4_3,gpt2,gpt2,11.431736469268799,0.05925109,0.010251049,1.1671568
505,16,g,semantic,double,gpt2_3_6,gpt2,gpt2,11.431736469268799,0.03215764,0.047075562,1.6583042
506,16,g,semantic,double,gpt2_6_0,gpt2,gpt2,11.431736469268799,0.052407768,0.004608031,0.6952865
507,16,g,semantic,double,gpt2_2_9,gpt2,gpt2,11.431736469268799,0.016682256,0.21595944,1.5520632
508,16,f,double,double,gpt2_4_3,gpt2,gpt2,11.3119215965271,0.062046424,0.0016785486,1.2201297
509,16,f,double,double,gpt2_3_6,gpt2,gpt2,11.3119215965271,0.030732583,0.058635063,1.6591288
510,16,f,double,double,gpt2_6_0,gpt2,gpt2,11.3119215965271,0.051181834,0.0010235251,0.63626707
511,16,f,double,double,gpt2_2_9,gpt2,gpt2,11.3119215965271,0.01659573,0.2104149,1.5525557
512,17,a,none,grammatical,gpt2_4_3,gpt2,gpt2,8.718926191329956,0.3960855,0.08273167,1.2973725
513,17,a,none,grammatical,gpt2_3_6,gpt2,gpt2,8.718926191329956,0.028184598,0.22382326,1.7455233
514,17,a,none,grammatical,gpt2_6_0,gpt2,gpt2,8.718926191329956,0.1712475,0.08475438,1.7855729
515,17,a,none,grammatical,gpt2_2_9,gpt2,gpt2,8.718926191329956,0.024296643,0.5386384,1.4449567
516,17,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,7.140731930732727,0.2666846,0.21203236,1.4158823
517,17,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,7.140731930732727,0.024834426,0.18472049,1.7165639
518,17,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,7.140731930732727,0.12093766,0.19160913,1.7915595
519,17,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,7.140731930732727,0.02229423,0.5692364,1.3795885
520,17,c,none,semantic,gpt2_4_3,gpt2,gpt2,6.891375541687012,0.8143915,0.028058173,0.6815196
521,17,c,none,semantic,gpt2_3_6,gpt2,gpt2,6.891375541687012,0.07399088,0.30778295,1.7377319
522,17,c,none,semantic,gpt2_6_0,gpt2,gpt2,6.891375541687012,0.33997765,0.058576334,1.5401887
523,17,c,none,semantic,gpt2_2_9,gpt2,gpt2,6.891375541687012,0.017227005,0.6101362,1.2885938
524,17,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,5.670022010803223,0.6911902,0.0267324,0.8900356
525,17,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,5.670022010803223,0.061561283,0.14714861,1.737931
526,17,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,5.670022010803223,0.31508073,0.033972282,1.4801701
527,17,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,5.670022010803223,0.021162704,0.5247882,1.4565784
528,17,e,none,double,gpt2_4_3,gpt2,gpt2,9.404940605163574,0.4075421,0.075636625,1.2126596
529,17,e,none,double,gpt2_3_6,gpt2,gpt2,9.404940605163574,0.07395761,0.2037454,1.8119221
530,17,e,none,double,gpt2_6_0,gpt2,gpt2,9.404940605163574,0.22629426,0.03993987,1.5361278
531,17,e,none,double,gpt2_2_9,gpt2,gpt2,9.404940605163574,0.017418716,0.53813845,1.4227512
532,17,h,grammatical,double,gpt2_4_3,gpt2,gpt2,9.15349292755127,0.33310744,0.20703709,1.3741536
533,17,h,grammatical,double,gpt2_3_6,gpt2,gpt2,9.15349292755127,0.06316182,0.25186098,1.7509973
534,17,h,grammatical,double,gpt2_6_0,gpt2,gpt2,9.15349292755127,0.23359346,0.1147741,1.6745499
535,17,h,grammatical,double,gpt2_2_9,gpt2,gpt2,9.15349292755127,0.015557605,0.5672903,1.3599538
536,17,g,semantic,double,gpt2_4_3,gpt2,gpt2,8.520150184631348,0.26929578,0.053457744,1.1171162
537,17,g,semantic,double,gpt2_3_6,gpt2,gpt2,8.520150184631348,0.0561044,0.17460527,1.7608259
538,17,g,semantic,double,gpt2_6_0,gpt2,gpt2,8.520150184631348,0.20350926,0.03189218,1.4795368
539,17,g,semantic,double,gpt2_2_9,gpt2,gpt2,8.520150184631348,0.017834159,0.4945277,1.5025656
540,17,f,double,double,gpt2_4_3,gpt2,gpt2,8.081098556518555,0.27452615,0.15650876,1.2829742
541,17,f,double,double,gpt2_3_6,gpt2,gpt2,8.081098556518555,0.04840955,0.2089415,1.7272636
542,17,f,double,double,gpt2_6_0,gpt2,gpt2,8.081098556518555,0.21935478,0.07604881,1.6049442
543,17,f,double,double,gpt2_2_9,gpt2,gpt2,8.081098556518555,0.015743665,0.5165285,1.4590725
544,18,a,none,grammatical,gpt2_4_3,gpt2,gpt2,10.72047233581543,0.29869923,0.0492487,1.2493088
545,18,a,none,grammatical,gpt2_3_6,gpt2,gpt2,10.72047233581543,0.06898686,0.17930035,1.8552885
546,18,a,none,grammatical,gpt2_6_0,gpt2,gpt2,10.72047233581543,0.121927,0.018383184,1.38635
547,18,a,none,grammatical,gpt2_2_9,gpt2,gpt2,10.72047233581543,0.07198196,0.28794575,1.8675492
548,18,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,10.357280731201172,0.2966059,0.16572306,1.4469776
549,18,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,10.357280731201172,0.061706115,0.2084924,1.8210053
550,18,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,10.357280731201172,0.12129675,0.078449264,1.5855328
551,18,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,10.357280731201172,0.06693974,0.3133162,1.8334676
552,18,c,none,semantic,gpt2_4_3,gpt2,gpt2,14.428062703460455,0.18408753,0.18265377,1.4174136
553,18,c,none,semantic,gpt2_3_6,gpt2,gpt2,14.428062703460455,0.0640759,0.12667166,1.7606308
554,18,c,none,semantic,gpt2_6_0,gpt2,gpt2,14.428062703460455,0.10545898,0.06044695,1.5457134
555,18,c,none,semantic,gpt2_2_9,gpt2,gpt2,14.428062703460455,0.028658528,0.43984553,1.6296303
556,18,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,13.88276432082057,0.32005388,0.083403744,1.3979884
557,18,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,13.88276432082057,0.05606132,0.24565834,1.7817461
558,18,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,13.88276432082057,0.11611251,0.032945238,1.5433743
559,18,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,13.88276432082057,0.01810213,0.62941045,1.2734762
560,18,e,none,double,gpt2_4_3,gpt2,gpt2,14.370716571807861,0.18408753,0.18265377,1.4174136
561,18,e,none,double,gpt2_3_6,gpt2,gpt2,14.370716571807861,0.0640759,0.12667166,1.7606308
562,18,e,none,double,gpt2_6_0,gpt2,gpt2,14.370716571807861,0.10545898,0.06044695,1.5457134
563,18,e,none,double,gpt2_2_9,gpt2,gpt2,14.370716571807861,0.028658528,0.43984553,1.6296303
564,18,h,grammatical,double,gpt2_4_3,gpt2,gpt2,14.308076858520508,0.15643065,0.25430727,1.433456
565,18,h,grammatical,double,gpt2_3_6,gpt2,gpt2,14.308076858520508,0.055079352,0.12536696,1.7219051
566,18,h,grammatical,double,gpt2_6_0,gpt2,gpt2,14.308076858520508,0.0835203,0.082970135,1.5501647
567,18,h,grammatical,double,gpt2_2_9,gpt2,gpt2,14.308076858520508,0.028739508,0.41568446,1.6540488
568,18,g,semantic,double,gpt2_4_3,gpt2,gpt2,13.849267482757568,0.32005388,0.083403744,1.3979884
569,18,g,semantic,double,gpt2_3_6,gpt2,gpt2,13.849267482757568,0.05606132,0.24565834,1.7817461
570,18,g,semantic,double,gpt2_6_0,gpt2,gpt2,13.849267482757568,0.11611251,0.032945238,1.5433743
571,18,g,semantic,double,gpt2_2_9,gpt2,gpt2,13.849267482757568,0.01810213,0.62941045,1.2734762
572,18,f,double,double,gpt2_4_3,gpt2,gpt2,13.595898151397705,0.25648934,0.09083932,1.456448
573,18,f,double,double,gpt2_3_6,gpt2,gpt2,13.595898151397705,0.050571315,0.25178707,1.7379342
574,18,f,double,double,gpt2_6_0,gpt2,gpt2,13.595898151397705,0.08535832,0.08106352,1.5838686
575,18,f,double,double,gpt2_2_9,gpt2,gpt2,13.595898151397705,0.01999167,0.57596934,1.3823205
576,19,a,none,grammatical,gpt2_4_3,gpt2,gpt2,7.728085041046143,0.71833783,0.017530803,0.8116757
577,19,a,none,grammatical,gpt2_3_6,gpt2,gpt2,7.728085041046143,0.04664455,0.1904417,1.7211131
578,19,a,none,grammatical,gpt2_6_0,gpt2,gpt2,7.728085041046143,0.23809776,0.03390449,1.5965765
579,19,a,none,grammatical,gpt2_2_9,gpt2,gpt2,7.728085041046143,0.01599333,0.5533668,1.3482641
580,19,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,7.625009536743164,0.7389367,0.042815164,0.8465737
581,19,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,7.625009536743164,0.040563483,0.20420063,1.6657556
582,19,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,7.625009536743164,0.21555912,0.05262486,1.6719905
583,19,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,7.625009536743164,0.016245788,0.5092926,1.3957388
584,19,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.077228546142578,0.6666765,0.064674884,1.0337029
585,19,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.077228546142578,0.0685054,0.22678012,1.7947919
586,19,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.077228546142578,0.32147565,0.026112858,1.5237842
587,19,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.077228546142578,0.03771944,0.48641747,1.5489389
588,19,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,7.114513397216797,0.67117774,0.030690249,0.95650107
589,19,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,7.114513397216797,0.06302172,0.22261053,1.7412367
590,19,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,7.114513397216797,0.3482624,0.01909428,1.5736012
591,19,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,7.114513397216797,0.03978599,0.46208674,1.5748924
592,19,e,none,double,gpt2_4_3,gpt2,gpt2,11.63192367553711,0.43434215,0.09950191,1.2472101
593,19,e,none,double,gpt2_3_6,gpt2,gpt2,11.63192367553711,0.04445823,0.32581744,1.7404363
594,19,e,none,double,gpt2_6_0,gpt2,gpt2,11.63192367553711,0.33122945,0.037017506,1.5222261
595,19,e,none,double,gpt2_2_9,gpt2,gpt2,11.63192367553711,0.026049675,0.41667402,1.6121681
596,19,h,grammatical,double,gpt2_4_3,gpt2,gpt2,9.56328010559082,0.32138735,0.38917065,1.3405933
597,19,h,grammatical,double,gpt2_3_6,gpt2,gpt2,9.56328010559082,0.046735834,0.28684968,1.7393372
598,19,h,grammatical,double,gpt2_6_0,gpt2,gpt2,9.56328010559082,0.26445943,0.07678519,1.695995
599,19,h,grammatical,double,gpt2_2_9,gpt2,gpt2,9.56328010559082,0.021991972,0.4720222,1.5162451
600,19,g,semantic,double,gpt2_4_3,gpt2,gpt2,10.311298370361328,0.4137409,0.05236281,1.1413103
601,19,g,semantic,double,gpt2_3_6,gpt2,gpt2,10.311298370361328,0.04546816,0.20340967,1.7597506
602,19,g,semantic,double,gpt2_6_0,gpt2,gpt2,10.311298370361328,0.335202,0.023761794,1.575204
603,19,g,semantic,double,gpt2_2_9,gpt2,gpt2,10.311298370361328,0.030333508,0.305811,1.7085493
604,19,f,double,double,gpt2_4_3,gpt2,gpt2,9.06435489654541,0.42834827,0.14345236,1.2940183
605,19,f,double,double,gpt2_3_6,gpt2,gpt2,9.06435489654541,0.043361038,0.27620685,1.7209451
606,19,f,double,double,gpt2_6_0,gpt2,gpt2,9.06435489654541,0.3089046,0.062433757,1.7169168
607,19,f,double,double,gpt2_2_9,gpt2,gpt2,9.06435489654541,0.024404489,0.40781215,1.5928687
608,20,a,none,grammatical,gpt2_4_3,gpt2,gpt2,11.326951026916504,0.3433065,0.15126488,1.3961942
609,20,a,none,grammatical,gpt2_3_6,gpt2,gpt2,11.326951026916504,0.08504248,0.2266185,1.727639
610,20,a,none,grammatical,gpt2_6_0,gpt2,gpt2,11.326951026916504,0.1148759,0.04584936,1.6076903
611,20,a,none,grammatical,gpt2_2_9,gpt2,gpt2,11.326951026916504,0.07675319,0.4381673,1.6659522
612,20,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,9.667096138000488,0.23945746,0.41099763,1.3903999
613,20,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,9.667096138000488,0.09078173,0.18442729,1.7166896
614,20,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,9.667096138000488,0.1027077,0.15040594,1.7924448
615,20,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,9.667096138000488,0.06939367,0.45998335,1.6264896
616,20,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.072822570800781,0.70160234,0.08216614,1.0058497
617,20,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.072822570800781,0.134496,0.1262205,1.707105
618,20,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.072822570800781,0.21690974,0.06006486,1.7102878
619,20,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.072822570800781,0.15297611,0.5024618,1.5329179
620,20,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.013115882873535,0.6738711,0.051122483,1.0337747
621,20,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.013115882873535,0.12169883,0.20601837,1.7022007
622,20,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.013115882873535,0.22003932,0.0587282,1.6800107
623,20,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.013115882873535,0.14208256,0.5121039,1.5271666
624,20,e,none,double,gpt2_4_3,gpt2,gpt2,11.634735107421875,0.39108935,0.061426397,1.3267857
625,20,e,none,double,gpt2_3_6,gpt2,gpt2,11.634735107421875,0.107306354,0.087676205,1.6489105
626,20,e,none,double,gpt2_6_0,gpt2,gpt2,11.634735107421875,0.113373026,0.041831262,1.5801126
627,20,e,none,double,gpt2_2_9,gpt2,gpt2,11.634735107421875,0.14060819,0.36238387,1.756911
628,20,h,grammatical,double,gpt2_4_3,gpt2,gpt2,9.996171951293945,0.25083718,0.40839043,1.4128721
629,20,h,grammatical,double,gpt2_3_6,gpt2,gpt2,9.996171951293945,0.10706318,0.0986345,1.6679759
630,20,h,grammatical,double,gpt2_6_0,gpt2,gpt2,9.996171951293945,0.11653525,0.11225309,1.7661651
631,20,h,grammatical,double,gpt2_2_9,gpt2,gpt2,9.996171951293945,0.12511249,0.38478363,1.7270749
632,20,g,semantic,double,gpt2_4_3,gpt2,gpt2,11.258698463439941,0.37002987,0.04645587,1.2352958
633,20,g,semantic,double,gpt2_3_6,gpt2,gpt2,11.258698463439941,0.115981795,0.1513848,1.6717064
634,20,g,semantic,double,gpt2_6_0,gpt2,gpt2,11.258698463439941,0.11829681,0.033999138,1.5015824
635,20,g,semantic,double,gpt2_2_9,gpt2,gpt2,11.258698463439941,0.10124267,0.49661136,1.5775151
636,20,f,double,double,gpt2_4_3,gpt2,gpt2,10.148432731628418,0.35507485,0.22090434,1.4167452
637,20,f,double,double,gpt2_3_6,gpt2,gpt2,10.148432731628418,0.115767226,0.17444278,1.6748269
638,20,f,double,double,gpt2_6_0,gpt2,gpt2,10.148432731628418,0.12742764,0.06983351,1.6838508
639,20,f,double,double,gpt2_2_9,gpt2,gpt2,10.148432731628418,0.07880549,0.5785937,1.420696
640,21,a,none,grammatical,gpt2_4_3,gpt2,gpt2,8.517107009887695,0.29431456,0.05091618,1.303828
641,21,a,none,grammatical,gpt2_3_6,gpt2,gpt2,8.517107009887695,0.092942424,0.21437602,1.6305842
642,21,a,none,grammatical,gpt2_6_0,gpt2,gpt2,8.517107009887695,0.2765282,0.14545678,1.7788761
643,21,a,none,grammatical,gpt2_2_9,gpt2,gpt2,8.517107009887695,0.063001886,0.66408575,1.1835393
644,21,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,7.999175071716309,0.23443434,0.14750822,1.4478786
645,21,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,7.999175071716309,0.081963375,0.24257101,1.6137072
646,21,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,7.999175071716309,0.23521177,0.22493622,1.809847
647,21,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,7.999175071716309,0.055903558,0.6392461,1.229156
648,21,c,none,semantic,gpt2_4_3,gpt2,gpt2,9.146051406860352,0.51643384,0.059439186,1.2499806
649,21,c,none,semantic,gpt2_3_6,gpt2,gpt2,9.146051406860352,0.17271174,0.13870105,1.7005621
650,21,c,none,semantic,gpt2_6_0,gpt2,gpt2,9.146051406860352,0.21169531,0.10934618,1.7486563
651,21,c,none,semantic,gpt2_2_9,gpt2,gpt2,9.146051406860352,0.09277269,0.5031324,1.5054502
652,21,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,6.342713356018066,0.48831943,0.20761354,1.307203
653,21,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,6.342713356018066,0.19485052,0.13765751,1.7370079
654,21,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,6.342713356018066,0.21249042,0.17633471,1.8132111
655,21,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,6.342713356018066,0.10391348,0.38672552,1.6642351
656,21,e,none,double,gpt2_4_3,gpt2,gpt2,12.269800186157227,0.31975302,0.04257543,1.3905374
657,21,e,none,double,gpt2_3_6,gpt2,gpt2,12.269800186157227,0.2061451,0.19536498,1.6828735
658,21,e,none,double,gpt2_6_0,gpt2,gpt2,12.269800186157227,0.13419275,0.0786264,1.6530719
659,21,e,none,double,gpt2_2_9,gpt2,gpt2,12.269800186157227,0.10293909,0.5765645,1.3795766
660,21,h,grammatical,double,gpt2_4_3,gpt2,gpt2,10.61929988861084,0.2279734,0.2251778,1.5535614
661,21,h,grammatical,double,gpt2_3_6,gpt2,gpt2,10.61929988861084,0.18361887,0.20834577,1.6425136
662,21,h,grammatical,double,gpt2_6_0,gpt2,gpt2,10.61929988861084,0.11276302,0.16680627,1.6989732
663,21,h,grammatical,double,gpt2_2_9,gpt2,gpt2,10.61929988861084,0.093462095,0.550947,1.4239701
664,21,g,semantic,double,gpt2_4_3,gpt2,gpt2,9.809464454650879,0.30610803,0.24401721,1.4676435
665,21,g,semantic,double,gpt2_3_6,gpt2,gpt2,9.809464454650879,0.25812945,0.20005718,1.7222036
666,21,g,semantic,double,gpt2_6_0,gpt2,gpt2,9.809464454650879,0.15392649,0.25191474,1.7348291
667,21,g,semantic,double,gpt2_2_9,gpt2,gpt2,9.809464454650879,0.12143989,0.38114944,1.679327
668,21,f,double,double,gpt2_4_3,gpt2,gpt2,7.566181182861328,0.25796607,0.33466598,1.4823687
669,21,f,double,double,gpt2_3_6,gpt2,gpt2,7.566181182861328,0.27096644,0.115151204,1.6742091
670,21,f,double,double,gpt2_6_0,gpt2,gpt2,7.566181182861328,0.12555756,0.24948066,1.7453862
671,21,f,double,double,gpt2_2_9,gpt2,gpt2,7.566181182861328,0.089620754,0.4989338,1.5138775
672,22,a,none,grammatical,gpt2_4_3,gpt2,gpt2,9.318798065185547,0.3877847,0.027436402,1.3906105
673,22,a,none,grammatical,gpt2_3_6,gpt2,gpt2,9.318798065185547,0.08212793,0.15558723,1.6957667
674,22,a,none,grammatical,gpt2_6_0,gpt2,gpt2,9.318798065185547,0.13096872,0.06061085,1.5080054
675,22,a,none,grammatical,gpt2_2_9,gpt2,gpt2,9.318798065185547,0.065064125,0.38619095,1.6410766
676,22,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,9.3611421585083,0.37246183,0.0249097,1.3967602
677,22,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,9.3611421585083,0.07711202,0.11371041,1.6227095
678,22,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,9.3611421585083,0.1354382,0.0448457,1.4872619
679,22,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,9.3611421585083,0.05779877,0.37329295,1.6540843
680,22,c,none,semantic,gpt2_4_3,gpt2,gpt2,10.433500707149506,0.27347514,0.19722676,1.4627051
681,22,c,none,semantic,gpt2_3_6,gpt2,gpt2,10.433500707149506,0.0869701,0.18749973,1.7451868
682,22,c,none,semantic,gpt2_6_0,gpt2,gpt2,10.433500707149506,0.07860825,0.059396192,1.415645
683,22,c,none,semantic,gpt2_2_9,gpt2,gpt2,10.433500707149506,0.06399326,0.45631298,1.5987344
684,22,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.40450245141983,0.14147966,0.20036143,1.8096739
685,22,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.40450245141983,0.05555865,0.19792777,1.7929065
686,22,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.40450245141983,0.055268213,0.04907858,1.5355681
687,22,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.40450245141983,0.025769833,0.5355499,1.7940093
688,22,e,none,double,gpt2_4_3,gpt2,gpt2,14.116362571716309,0.21476729,0.20438062,1.3849915
689,22,e,none,double,gpt2_3_6,gpt2,gpt2,14.116362571716309,0.084158,0.23667759,1.6178558
690,22,e,none,double,gpt2_6_0,gpt2,gpt2,14.116362571716309,0.060426198,0.06745292,1.5730679
691,22,e,none,double,gpt2_2_9,gpt2,gpt2,14.116362571716309,0.0372395,0.4127684,1.5992111
692,22,h,grammatical,double,gpt2_4_3,gpt2,gpt2,13.303044319152832,0.25057918,0.10925626,1.296365
693,22,h,grammatical,double,gpt2_3_6,gpt2,gpt2,13.303044319152832,0.08795373,0.13547775,1.5857606
694,22,h,grammatical,double,gpt2_6_0,gpt2,gpt2,13.303044319152832,0.053093906,0.04828749,1.4854231
695,22,h,grammatical,double,gpt2_2_9,gpt2,gpt2,13.303044319152832,0.03554453,0.38331246,1.6297705
696,22,g,semantic,double,gpt2_4_3,gpt2,gpt2,13.229630470275879,0.10576445,0.17053692,1.6833284
697,22,g,semantic,double,gpt2_3_6,gpt2,gpt2,13.229630470275879,0.04659966,0.1965375,1.7603948
698,22,g,semantic,double,gpt2_6_0,gpt2,gpt2,13.229630470275879,0.045288857,0.058153793,1.6787966
699,22,g,semantic,double,gpt2_2_9,gpt2,gpt2,13.229630470275879,0.013653874,0.48735887,1.8009971
700,22,f,double,double,gpt2_4_3,gpt2,gpt2,12.328027725219727,0.09414828,0.19184831,1.6431235
701,22,f,double,double,gpt2_3_6,gpt2,gpt2,12.328027725219727,0.04287783,0.21752676,1.7437836
702,22,f,double,double,gpt2_6_0,gpt2,gpt2,12.328027725219727,0.038287837,0.058110077,1.645247
703,22,f,double,double,gpt2_2_9,gpt2,gpt2,12.328027725219727,0.011814759,0.48297215,1.787045
704,23,a,none,grammatical,gpt2_4_3,gpt2,gpt2,8.13752269744873,0.57778436,0.011379896,1.1078702
705,23,a,none,grammatical,gpt2_3_6,gpt2,gpt2,8.13752269744873,0.069300346,0.18812796,1.4806193
706,23,a,none,grammatical,gpt2_6_0,gpt2,gpt2,8.13752269744873,0.13337937,0.01680071,1.2515965
707,23,a,none,grammatical,gpt2_2_9,gpt2,gpt2,8.13752269744873,0.03878449,0.59069574,1.2677214
708,23,b,grammatical,grammatical,gpt2_4_3,gpt2,gpt2,6.91593074798584,0.63937384,0.02205522,1.0538509
709,23,b,grammatical,grammatical,gpt2_3_6,gpt2,gpt2,6.91593074798584,0.060778603,0.1561392,1.3661611
710,23,b,grammatical,grammatical,gpt2_6_0,gpt2,gpt2,6.91593074798584,0.12876973,0.047530286,1.3712124
711,23,b,grammatical,grammatical,gpt2_2_9,gpt2,gpt2,6.91593074798584,0.027855217,0.66839325,1.0970948
712,23,c,none,semantic,gpt2_4_3,gpt2,gpt2,8.984545707702637,0.7712735,0.033748526,0.8255126
713,23,c,none,semantic,gpt2_3_6,gpt2,gpt2,8.984545707702637,0.0399878,0.08415238,1.3142339
714,23,c,none,semantic,gpt2_6_0,gpt2,gpt2,8.984545707702637,0.22430462,0.08026577,1.5588859
715,23,c,none,semantic,gpt2_2_9,gpt2,gpt2,8.984545707702637,0.05414369,0.6513598,1.2541845
716,23,d,semantic,semantic,gpt2_4_3,gpt2,gpt2,8.261727333068848,0.7911993,0.019389689,0.7635352
717,23,d,semantic,semantic,gpt2_3_6,gpt2,gpt2,8.261727333068848,0.06031838,0.07314293,1.3007321
718,23,d,semantic,semantic,gpt2_6_0,gpt2,gpt2,8.261727333068848,0.25273198,0.046633456,1.5532755
719,23,d,semantic,semantic,gpt2_2_9,gpt2,gpt2,8.261727333068848,0.085329756,0.5919115,1.3785067
720,23,e,none,double,gpt2_4_3,gpt2,gpt2,9.408846855163574,0.6665136,0.07501363,1.073955
721,23,e,none,double,gpt2_3_6,gpt2,gpt2,9.408846855163574,0.05612911,0.15112536,1.4511483
722,23,e,none,double,gpt2_6_0,gpt2,gpt2,9.408846855163574,0.17940247,0.09963765,1.5710473
723,23,e,none,double,gpt2_2_9,gpt2,gpt2,9.408846855163574,0.057949528,0.58382,1.3981972
724,23,h,grammatical,double,gpt2_4_3,gpt2,gpt2,8.995223045349121,0.6367325,0.098447286,1.1173543
